,fluxes,equ,ec-code,kcat_MW,E
rxn01331,0.0,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,1.2.1.72,2742.230347349177,0.0
rxn01332,0.035354641004156515,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,2.5.1.54,,
rxn01334,0.0,s17bp_c --> dhap_c + e4p_c,4.1.2.13,,
rxn01347,0.0793593400657761,h_c + s17bp_c + udp_c --> s7p_c + utp_c,,,
rxn01351,0.0,dgtp_c + h2o_c --> dgmp_c + 2.0 h_c + ppi_c,,,
rxn01362_num1,0.0,orot_c + prpp_c --> h_c + orot5p_c + ppi_c,2.4.2.10,,
rxn01368_num1,0.0,cytd_c + h2o_c + h_c --> nh4_c + uri_c,3.5.4.5,,
rxn01388,0.0,icit_c --> acon_C_c + h2o_c,,,
rxn01396,0.0,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c,2.7.1.35,969.1537761601458,0.0
rxn01406,0.0,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,2.5.1.16,,
rxn01434,0.047500616563041866,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + 2.0 h_c + ppi_c,6.3.4.5,,
rxn01454,0.0,aacoa_c + accoa_c + h2o_c --> coa_c + h_c + hmgcoa_c,2.3.3.10,,
rxn01465_num1,0.0,dhor__S_c + h2o_c --> cbasp_c + h_c,3.5.2.3,,
rxn01466,0.020463157244456513,grdp_c + ipdp_c --> frdp_c + h_c + ppi_c,2.5.1.10,,
rxn01476,37.07627163290609,6pgl_c + h2o_c --> 6pgc_c + h_c,3.1.1.31,,
rxn01477,37.0762716329061,6pgc_c --> 2ddg6p_c + h2o_c,4.2.1.12,,
rxn01479,0.0,ctp_c + ethamp_c --> cdpea_c + ppi_c,2.7.7.14,,
rxn01484,0.0,acgam6p_c + h2o_c --> ac_c + gam6p_c,3.5.1.25,,
rxn01485,0.0,gam1p_c --> gam6p_c,5.4.2.10,117.73755089257752,0.0
rxn01486_num1,0.0,frdp_c + ipdp_c --> ggdp_c + h_c + ppi_c,2.5.1.29,,
rxn01489_num1,0.0,2.0 ggdp_c --> h_c + ppi_c + prephytedp_c,,,
rxn01499,0.0,34dhphe_c + h_c --> co2_c + dopa_c,4.1.1.28,,
rxn01509,0.0,atp_c + dgmp_c + h_c --> adp_c + dgdp_c,"2.7.4.12,2.7.4.13",,
rxn01512,0.003825092459875046,atp_c + dtdp_c --> adp_c + dttp_c,2.7.4.6,62444.57646072128,6.12557995694165e-08
rxn01513,0.0038175864481819837,atp_c + dtmp_c + h_c --> adp_c + dtdp_c,,,
rxn01517,0.0,atp_c + dump_c + h_c --> adp_c + dudp_c,2.7.4.13,,
rxn01518,0.0,atp_c + duri_c --> adp_c + dump_c + h_c,"2.7.1.145,2.7.1.21",96.35437881873727,0.0
rxn01519_num1,0.0,dutp_c + h2o_c --> dump_c + 2.0 h_c + ppi_c,,749320.6385550612,0.0
rxn01520,0.0038175864481819833,dump_c + mlthf_c --> dhf_c + dtmp_c,,174914.36331422854,2.182546004711918e-08
rxn01521_num1,0.0,dump_c + h2o_c --> duri_c + pi_c,,423781.6992801933,0.0
rxn01530_num1,0.0,nad_c + retinol_c --> h_c + nadh_c + retinal_c,1.1.1.105,1.9932451137810752,0.0
rxn01538,1.3148249409527951e-05,atp_c + thm_c --> adp_c + thmmp_c,2.7.1.89,,
rxn01544,0.0,prpp_c + xan_c --> h_c + ppi_c + xmp_c,2.4.2.22,,
rxn01547,0.0,gsn_c + h2o_c + h_c --> nh4_c + xtsn_c,3.5.4.15,222.9964664310954,0.0
rxn01575,0.0,akg_c + ile__L_c --> 3mop_c + glu__L_c,2.6.1.42,,
rxn01600,0.0,cpd00445_c0 + h2o_c + o2_c --> cpd00329_c0 + h2o2_c + nh4_c,1.4.3.12,,
rxn01602,0.0,dhf_c + nadp_c --> fol_c + h_c + nadph_c,,,
rxn01603,0.0,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,6.3.2.12,,
rxn01607_num1,0.0,atp_c + mev__R_c --> 5pmev_c + adp_c + h_c,2.7.1.36,,
rxn01626_num1,0.0,56dura_c + h2o_c --> cala_c + h_c,3.5.2.2,,
rxn01635,0.0,25dop_c + nh4_c --> cpd02626_c0 + h2o_c + h_c,3.5.4.22,,
rxn01636,0.047562332261443074,acorn_c + glu__L_c --> acglu_c + orn__L_c,2.3.1.35,,
rxn01637,0.0,acorn_c + akg_c --> acg5sa_c + glu__L_c,2.6.1.11,,
rxn01639,0.0,frmd_c + glu__L_c --> forglu_c + h2o_c,3.5.3.8,,
rxn01641,0.0,5forthf_c + glu__L_c --> forglu_c + thf_c,2.1.2.5,0.9752793769048428,0.0
rxn01642,0.0,4izp_c + h2o_c --> forglu_c,3.5.2.7,,
rxn01643,0.25561361669850136,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c,1.2.1.11,,
rxn01644_num1,0.0,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,4.3.3.7,1735.9430949385464,0.0
rxn01653,0.0,5fthf_c + atp_c --> adp_c + methf_c + pi_c,,,
rxn01671,0.0,atp_c + rnam_c --> adp_c + h_c + nmn_c,2.7.1.22,,
rxn01672,0.0,dctp_c + h2o_c + h_c --> dutp_c + nh4_c,3.5.4.13,,
rxn01673,0.0,atp_c + dcdp_c --> adp_c + dctp_c,2.7.4.6,84598.82583170255,0.0
rxn01675,0.0,dttp_c + g1p_c --> dtdpglu_c + ppi_c,2.7.7.24,,
rxn01682_num1,0.0,3ig3p_c --> g3p_c + indole_c,4.1.2.8,174.7694014841529,0.0
rxn01739,0.035354641004156515,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,12093.722270386048,2.923387871303245e-06
rxn01740,0.0,nadp_c + skm_c --> 3dhsk_c + h_c + nadph_c,,,
rxn01790,0.0,nadp_c + pant__R_c --> 2dhp_c + h_c + nadph_c,1.1.1.169,343.0211893369788,0.0
rxn01791_num1,0.0,ala_B_c + atp_c + pant__R_c --> amp_c + 2.0 h_c + pnto__R_c + ppi_c,6.3.2.1,142.7409649538675,0.0
rxn01800_num1,0.0,dcyt_c + h2o_c + h_c --> duri_c + nh4_c,3.5.4.5,,
rxn01807,0.0,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,2.7.1.35,965.5001049905508,0.0
rxn01834_num1,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,,
rxn01843,0.0,h2o_c + h_c + pad_c --> nh4_c + pac_c,,,
rxn01851,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,1.2.1.19,,
rxn01858_num1,0.0,dad_2_c + h2o_c + h_c --> din_c + nh4_c,3.5.4.4,2821.6931983844147,0.0
rxn01871,0.0,accoa_c + dhlam_c --> adhlam_c + coa_c,2.3.1.12,7.686887451156236,0.0
rxn01917,0.047562332261443074,acglu_c + atp_c --> acg5p_c + adp_c,2.7.2.8,7205.298013245033,6.601022216431897e-06
rxn01948,0.0,5htrp_c + h_c --> co2_c + srtn_c,,,
rxn01962,0.0,h2o_c + xtp_c --> h_c + ppi_c + xmp_c,3.6.1.66,47484.93700135153,0.0
rxn01964_num1,0.0,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,4.2.1.20,2660.167940804601,0.0
rxn01972,0.0,h2o_c + n6all26d_c --> 26dap_LL_c + ac_c,3.5.1.47,,
rxn01973,0.06997815671204502,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,3.5.1.18,5763.909295352324,1.2140745651301499e-05
rxn01974,0.06997815671204502,26dap_LL_c --> 26dap__M_c,5.1.1.7,6512.612212854559,1.0745021264113117e-05
rxn01997,0.0,dtdpglu_c --> dtdp4d6dg_c + h2o_c,4.2.1.46,,
rxn02000,0.0,dtdp4d6dg_c --> dtdp4d6dm_c,5.1.3.13,,
rxn02003,0.0,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,1.1.1.133,,
rxn02008,0.00324798361395915,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,6.3.2.9,277.6560889712697,1.1697865607749136e-05
rxn02009,0.0,atp_c + lys__L_c + uamag_c --> adp_c + h_c + pi_c + uAgl_c,6.3.2.7,,
rxn02011,0.00324798361395915,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c,6.3.2.13,169.2557384651055,1.9189799078090154e-05
rxn02015_num1,0.0,h2o_c + tchola_c --> cholate_c + taur_c,3.5.1.74,,
rxn02056_num1,0.0,2.0 h_c + sheme_c --> fe2_c + scl_c,4.99.1.4,,
rxn02090_num1,0.0,crtn_c + h2o_c + h_c --> cpd01679_c0 + nh4_c,3.5.4.21,,
rxn02107,0.0,cpd03709_c0 + h2o_c + nad_c --> 2.0 h_c + nadh_c + salc_c,1.2.1.65,,
rxn02115,0.0,cpd00361_c0 --> cpd01221_c0,5.1.2.4,,
rxn02144,0.0,5odhf2a_c + h2o_c --> 3oxoadp_c + h_c,3.1.1.24,,
rxn02155,1.590685666022412e-05,atp_c + nicrnt_c --> dnad_c + ppi_c,2.7.7.18,,
rxn02159,0.021973919461280418,histd_c + nad_c --> cpd01324_c0 + h_c + nadh_c,,253552.032036586,8.666433979953163e-08
rxn02160,0.021973919461280418,h2o_c + hisp_c --> histd_c + pi_c,,,
rxn02166,0.0,cpd02135_c0 + h2o_c --> 4nph_c + pi_c,3.1.3.41,6170.351208519148,0.0
rxn02175,0.0,atp_c + pan4p_c --> dpcoa_c + ppi_c,2.7.7.3,140.73260804471502,0.0
rxn02177_num1,0.0,h2o_c + ichor_c --> 23ddhb_c + pyr_c,3.3.2.1,,
rxn02181,0.0,3hpcoa_c --> h2o_c + pp2coa_c,4.2.1.116,5285.050159040861,0.0
rxn02182,0.0,cpd01560_c0 --> nh4_c + pp2coa_c,4.3.1.6,12239.863740480432,0.0
rxn02185_num1,0.0,cpd00668_c0 + thmpp_c --> 2ahethmpp_c + pyr_c,,,
rxn02186,0.2605257449108213,cpd00668_c0 + h_c + nadph_c --> 23dhmb_c + nadp_c,,321239.8527011172,8.110006984507475e-07
rxn02190_num1,0.0,56dthm_c + h2o_c --> 3uib_c + h_c,3.5.2.2,,
rxn02199,0.0,accoa_c + cm_c --> coa_c + cpd02267_c0,2.3.1.28,9003.277892436567,0.0
rxn02200,0.0,4abz_c + 6hmhpt_c --> dhpt_c + h2o_c,2.5.1.-,,
rxn02201,0.0,2ahhmd_c + 4abz_c --> dhpt_c + ppi_c,2.5.1.15,,
rxn02212,0.035354641004156515,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,570.2727073331221,6.199602497109207e-05
rxn02213,0.035354641004156515,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,,
rxn02222,0.0,h2o_c + iad_c --> ind3ac_c + nh4_c,3.5.1.4,,
rxn02229,0.0,mercppyr_c + so3_c --> pyr_c + tsul_c,,162001.8698472735,0.0
rxn02230_num1,0.0,cyan_c + mercppyr_c --> h_c + pyr_c + tcynt_c,2.8.1.2,,
rxn02264,0.0,hmbil_c --> h2o_c + uppg3_c,4.2.1.75,,
rxn02268,0.0,2.0 2mbcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,,,
rxn02269,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,1.2.1.25,,
rxn02275,0.0,4gudbd_c + h2o_c --> 4gudbutn_c + nh4_c,3.5.1.4,,
rxn02277,0.0,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c,6.3.3.3,,
rxn02283,0.0,5fthf_c + glu__L_c --> Nforglu_c + h_c + thf_c,,361707.5889709497,0.0
rxn02285,0.0,nadp_c + uamr_c --> h_c + nadph_c + uaccg_c,1.3.1.98,3207.4234569441765,0.0
rxn02286,0.00324798361395915,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,6.3.2.8,276.9339317562668,1.1728369988325385e-05
rxn02288,0.0,4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c,4.1.1.37,,
rxn02297_num1,0.0,ala__L_c + h_c + pmcoa_c --> 8aonn_c + co2_c + coa_c,2.3.1.47,,
rxn02303,0.0,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,1.3.3.3,,
rxn02305_num1,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,,
rxn02312,0.0,8aonn_c + amet_c --> amob_c + dann_c,2.6.1.62,,
rxn02320_num1,0.0,akg_c + hisp_c --> glu__L_c + imacp_c,2.6.1.9,,
rxn02321,0.0,ru5p__L_c --> xu5p__L_c,5.1.3.22,,
rxn02331,0.0,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,2.5.1.55,,
rxn02339_num1,0.0,4hglu_c + akg_c --> 4h2oglt_c + glu__L_c,,,
rxn02341,0.0,4ppcys_c + h_c --> co2_c + pan4p_c,4.1.1.36,,
rxn02342,0.0,2ahethmpp_c + lpam_c --> adhlam_c + thmpp_c,,132780.49445165234,0.0
rxn02362,0.0,23dpg_c + atp_c + h_c --> adp_c + cdpg_c + pi_c,,284013.3339588426,0.0
rxn02373,0.05957426526653988,glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,1.2.1.41,,
rxn02374,0.05957426526653988,glu5sa_c --> 1pyr5c_c + h2o_c + h_c,,,
rxn02391,0.0,cpd02603_c0 --> cpd02601_c0,,245314.70117012964,0.0
rxn02402,1.590685666022412e-05,h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,2.4.2.19,,
rxn02404,0.0,h2o_c + kdo8p_c --> kdo_c + pi_c,3.1.3.45,,
rxn02405_num1,0.0,ctp_c + kdo_c --> ckdo_c + h_c + ppi_c,2.7.7.38,,
rxn02409,0.0,cpd00947_c0 + h2o_c --> cpd00878_c0 + gal_bD_c,,,
rxn02418_num1,0.0,h2o_c + minohp_c --> mi12356p_c + pi_c,,,
rxn02421_num1,0.0,cpd00888_c0 + ctp_c --> cpd02200_c0 + ppi_c,2.7.7.57,,
rxn02465,0.047562332261443074,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c,1.2.1.38,,
rxn02473,0.021973919461280415,eig3p_c --> h2o_c + imacp_c,4.2.1.19,166082.30300793506,1.3230741062297616e-07
rxn02474,0.0,5aprbu_c + nadp_c --> 5apru_c + h_c + nadph_c,1.1.1.193,,
rxn02475_num1,1.932367748441763e-05,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,3.5.4.26,,
rxn02476,0.035354641004156515,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,1411.7358341006109,2.5043382869628905e-05
rxn02483,0.0,2c25dho_c + h_c --> 5odhf2a_c + co2_c,4.1.1.44,,
rxn02503,0.0,6hmhpt_c + atp_c --> 2ahhmd_c + amp_c + 2.0 h_c,2.7.6.3,,
rxn02504,0.0,dhnpt_c --> 6hmhpt_c + gcald_c,4.1.2.25,,
rxn02507,0.014024267890296874,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,4.1.1.48,448.259261783852,3.128606386064878e-05
rxn02508,0.014024267890296874,pran_c --> 2cpr5p_c,5.3.1.24,4700.711053652231,2.983435427157489e-06
rxn02518,0.0,ditp_c + h2o_c --> dimp_c + h_c + ppi_c,3.6.1.66,9236.08144046737,0.0
rxn02548,0.0,amet_c + cpd01047_c0 --> ahcys_c + cpd01043_c0 + h_c,2.1.1.75,,
rxn02639,0.0,cholcoa_c + ppcoa_c --> cholcoaone_c + coa_c,2.3.1.176,,
rxn02687,0.0,cpd01357_c0 + nad_c --> cpd01447_c0 + h_c + nadh_c,1.1.1.379,,
rxn02693,0.0,cpd01371_c0 + 2.0 dmpp_c --> cpd01373_c0 + 2.0 h_c + 2.0 ppi_c,2.5.1.35,,
rxn02774,0.0,nad_c + pre2_c --> 2.0 h_c + nadh_c + scl_c,1.3.1.76,,
rxn02789_num1,0.10129071479004632,3c3hmp_c --> 2ippm_c + h2o_c,,550681.8341087064,1.8393690969303193e-07
rxn02791_reverse,0.0,cpd03407_c0 + h2o_c --> cpd01651_c0 + glu__L_c,,,
rxn02792,0.0,cpd01651_c0 + glu__L_c + h_c --> co2_c + cpd03646_c0 + h2o_c,,,
rxn02795_num1,0.0,cpd03247_c0 + h2o_c --> cpd01663_c0 + gly_c,,,
rxn02796_num1,0.0,h2o_c + tdchola_c --> cpd01663_c0 + taur_c,3.5.1.74,,
rxn02811_num1,0.0,3c2hmp_c --> 2ippm_c + h2o_c,,550681.8341087064,0.0
rxn02819_num1,0.0,amet_c + cpd02787_c0 --> ahcys_c + cpd01736_c0 + h_c,2.1.1.99,,
rxn02834,0.021973919461280415,h2o_c + prbatp_c --> 2.0 h_c + ppi_c + prbamp_c,3.6.1.31,,
rxn02835,0.021973919461280415,h2o_c + prbamp_c --> prfp_c,3.5.4.19,379.5844896122403,5.788940291982845e-05
rxn02895,0.061002874009332866,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,6.3.4.13,572.1551176096631,0.00010661946757408956
rxn02897,0.0,dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c,2.4.2.21,,
rxn02914,0.0,akg_c + pser__L_c --> 3php_c + glu__L_c,2.6.1.52,,
rxn02916,0.0,6a2ohxnt_c --> 1pipdn2c_c + h2o_c,,,
rxn02927,0.0,2.0 h2o_c + 2.0 h_c + sucarg_c --> co2_c + 2.0 nh4_c + sucorn_c,3.5.3.23,,
rxn02928,0.0,nad_c + thdp_c --> 23dhdp_c + h_c + nadh_c,,,
rxn02937,0.06100287400933288,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,6.3.3.1,,
rxn02938_num1,0.0,5aizc_c + h_c --> air_c + co2_c,4.1.1.21,,
rxn02939,0.0,4per_c + nad_c --> h_c + nadh_c + ohpb_c,1.1.1.290,,
rxn02945_num1,0.0,prephytedp_c --> cpd03211_c0 + h_c + ppi_c,,,
rxn02961,0.0,2ameph_c + ctp_c --> cmp2amep_c + h_c + ppi_c,,,
rxn02962_num1,0.0,2ameph_c + h2o2_c --> etha_c + h_c + pi_c,,227766.74639029484,0.0
rxn02988,1.590685666022412e-05,dhap_c + iasp_c --> 2.0 h2o_c + h_c + pi_c + quln_c,2.5.1.72,,
rxn03002_num1,0.0,cpd02688_c0 + h2o_c --> cpd02380_c0 + pi_c,3.1.3.14,,
rxn03004,0.06100287400933288,10fthf_c + gar_c --> fgam_c + h_c + thf_c,,,
rxn03012,0.0,cpd02414_c0 --> h2o_c + h_c + thdp_c,3.5.99.-,,
rxn03030,0.0,accoa_c + h2o_c + thdp_c --> coa_c + cpd03289_c0,2.3.1.89,,
rxn03031_reverse,0.06997815671204502,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,2.3.1.117,1197.2806945018604,5.844757794341625e-05
rxn03035,0.0,h2o_c + mi34p_c --> mi3p__D_c + pi_c,3.1.3.66,,
rxn03052,0.0,hcys__L_c + mhpglu_c --> hpglu_c + met__L_c,,,
rxn03062,0.10129071479004631,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,,155711.24380491095,6.505035366421736e-07
rxn03063,0.0,amet_c + zymst_c --> ahcys_c + fecost_c + h_c,2.1.1.41,0.4801823974274995,0.0
rxn03068,0.0,23dhmb_c + nadp_c --> 3hmoa_c + h_c + nadph_c,,321239.8527011172,0.0
rxn03080,3.864735496883526e-05,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + h_c + pi_c,2.5.1.78,11.269766502927125,3.4292950930968525e-06
rxn03084,0.06100287400933289,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,6.3.5.3,17710.337899723258,3.4444782677063504e-06
rxn03087,0.0,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,2.6.1.17,,
rxn03094_num1,0.0,cpd03245_c0 + h2o_c --> cpd02733_c0 + gly_c,,,
rxn03095_num1,0.0,cpd03244_c0 + h2o_c --> cpd02733_c0 + taur_c,,,
rxn03108,0.0,4ampm_c + atp_c --> 2mahmp_c + adp_c,2.7.4.7,,
rxn03114,0.0,cpd02797_c0 + ggdp_c --> cpd02824_c0 + h_c + ppi_c,,,
rxn03120,0.0,cpd01140_c0 + cpd02807_c0 --> cpd02952_c0 + udp_c,2.4.2.25,,
rxn03130,0.0,h2o_c + u23ga_c --> 2.0 h_c + lipidX_c + ump_c,3.6.1.54,,
rxn03135,0.021973919461280415,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,4.3.2.10,199.34612774083703,0.00011022997893316465
rxn03136,0.061002874009332894,25aics_c --> aicar_c + fum_c,4.3.2.2,,
rxn03137,0.08297679347061329,10fthf_c + aicar_c --> fprica_c + thf_c,,,
rxn03146,0.0,h2o_c + u3aga_c --> ac_c + u3hga_c,3.5.1.108,,
rxn03147_num1,0.06100287400933289,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + 2.0 h_c + pi_c,6.3.2.6,,
rxn03150,0.0,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,,,
rxn03159,0.0,lipidX_c + u23ga_c --> lipidAds_c + udp_c,2.4.1.182,,
rxn03164,0.0032479836139591503,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,6.3.2.10,,
rxn03167,0.0,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c,,186465.02376637983,0.0
rxn03174,0.0,cpd03666_c0 --> ahdt_c + h2o_c,,,
rxn03175,0.021973919461280415,prfp_c --> prlp_c,5.3.1.16,1089.9338356216774,2.016078292380648e-05
rxn03181,0.0,atp_c + lipidAds_c --> adp_c + h_c + lipidA_c,2.7.1.130,,
rxn03182,0.0,ckdo_c + lipidA_c --> cmp_c + h_c + kdolipid4_c,2.4.99.12,,
rxn03185,0.0,cmpacna_c + cpd02999_c0 --> cmp_c + cpd03660_c0 + h_c,,,
rxn03194_num1,0.10129071479004632,2ahethmpp_c + 2obut_c --> 2ahbut_c + thmpp_c,,,
rxn03273,0.0,cpd03199_c0 + h2o_c --> cpd00190_c0 + cpd03193_c0,3.2.1.23,,
rxn03282_num1,0.0,nad_c + xol7ah3_c --> h_c + nadh_c + xol7ah2al_c,,325268.4683169082,0.0
rxn03323,0.0,cpd03280_c0 + h2o_c + 2.0 h_c --> co2_c + cpd03281_c0 + nh4_c,3.5.1.-,,
rxn03333_num1,0.0,34dhoxpeg_c + nad_c --> 34dhmald_c + h_c + nadh_c,1.1.1.1,,
rxn03360_reverse,0.0,5hxkyn_c + h_c --> 5hxkynam_c + co2_c,,,
rxn03366,0.0,cpd03365_c0 + h2o_c + nadp_c --> cpd03366_c0 + 2.0 h_c + nadph_c,,,
rxn03378_num1,0.0,h2o_c + seahcys_c --> adn_c + selhcys_c,,,
rxn03384,0.0,4.0 h_c + uppg1_c --> 4.0 co2_c + cpppg1_c,4.1.1.37,,
rxn03393,0.0,3ophb_c + h_c --> 2oph_c + co2_c,4.1.1.98,,
rxn03394,0.0,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c,1.14.13.240,,
rxn03395,0.0,2ohph_c + amet_c --> 2omph_c + ahcys_c + h_c,2.1.1.222,,
rxn03397,0.0,2ombz_c + amet_c --> 2ommb_c + ahcys_c + h_c,2.1.1.163,,
rxn03406,0.0,atp_c + nh4_c + uaaAgla_c --> adp_c + h_c + pi_c + uaaAgtla_c,,,
rxn03407,0.0,atp_c + nh4_c + uaaGgla_c --> adp_c + h_c + pi_c + uaaGgtla_c,,,
rxn03408,0.0032479836139591507,uacgam_c + uagmda_c --> uaagmda_c + udp_c,,277238.0276673752,1.171550541347819e-08
rxn03409,0.0,atp_c + nh4_c + uaagmda_c --> adp_c + h_c + pi_c + uaagtmda_c,,,
rxn03419,0.0,cpd03518_c0 + h2o_c --> cpd03519_c0 + for_c + h_c,,,
rxn03421,0.0,cpd03519_c0 --> cpd03666_c0,,,
rxn03422,0.0,h2o_c + nad_c + sucgsa_c --> 2.0 h_c + nadh_c + sucglu_c,1.2.1.71,,
rxn03435,0.0,23dhmp_c + nadp_c --> cpd10162_c0 + h_c + nadph_c,,321239.8527011172,0.0
rxn03436,0.1012907147900463,2ahbut_c --> cpd10162_c0,5.4.99.3,,
rxn03437,0.10129071479004628,23dhmp_c --> 3mop_c + h2o_c,4.2.1.9,408.2253196490624,0.0002481245280844474
rxn03439,0.0,ckdo_c + kdolipid4_c --> cmp_c + h_c + kdo2lipid4_c,2.4.99.13,,
rxn03445,0.0,akg_c + phthr_c --> glu__L_c + ohpb_c,,,
rxn03446,0.0,h2o_c + phthr_c --> 4hthr_c + pi_c,,,
rxn03462,0.0,cpd03657_c0 + h2o_c --> cpd03656_c0 + gal_c,,,
rxn03463,0.0,cmpacna_c + cpd03658_c0 --> cmp_c + cpd03659_c0 + h_c,,,
rxn03511,0.0,cpd03830_c0 --> adphep_LD_c,5.1.3.20,,
rxn03536,0.0,adocbi_c + atp_c --> adocbip_c + adp_c + h_c,2.7.1.156,,
rxn03537,0.0,adocbip_c + gtp_c --> agdpcbi_c + ppi_c,2.7.7.62,,
rxn03538,0.0,agdpcbi_c + rdmbzi_c --> adocbl_c + gmp_c + h_c,2.7.8.26,,
rxn03618,0.0,cpd04105_c0 + fald_c + nad_c --> cpd04106_c0 + h_c + nadh_c,,,
rxn03638,0.010454416881646151,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,2.3.1.157,18119.759392594045,5.769622352667171e-07
rxn03762,0.0,arg__L_c + g3p_c --> cpd04058_c0 + h_c + pi_c,2.5.1.66,,
rxn03839,0.0,aa_c + h2o_c --> acryl_c + nh4_c,3.5.1.4,,
rxn03841,0.0,4adcho_c --> 4abz_c + h_c + pyr_c,4.1.3.38,,
rxn03842,0.0,h2o_c + udg_c --> nh4_c + urdglyc_c,3.5.3.26,,
rxn03843,0.0,frdp_c + ipdp_c --> h_c + ppi_c + ttc_ggdp_c,2.5.1.-,,
rxn03848,0.0,cpd03963_c0 + h2o_c + h_c --> co2_c + nh4_c + urea_c,,575271.6222357696,0.0
rxn03849,0.0,cpd03963_c0 + h2o_c --> allphn_c + nh4_c,3.5.1.84,1401.2925969447708,0.0
rxn03869,0.0,cpd06707_c0 + h2o_c --> bz_c + nh4_c,,,
rxn03884,37.0762716329061,2ddg6p_c --> g3p_c + pyr_c,"4.1.2.14,4.1.2.55",36000000.0,1.0298964342473917e-06
rxn03887,0.0,cpd00652_c0 --> 5dh4dglc_c + h2o_c,4.2.1.42,,
rxn03891,0.0,hexdp_c + ipdp_c --> h_c + hepdp_c + ppi_c,,,
rxn03892,0.0,ipdp_c + pendp_c --> h_c + hexdp_c + ppi_c,,,
rxn03893,0.0,4hbz_c + octdp_c --> 3ophb_c + h_c + ppi_c,2.5.1.39,,
rxn03901,0.00324798361395915,h2o_c + udcpdp_c --> 2.0 h_c + pi_c + udcpp_c,,403813.1568787242,8.043283282457796e-09
rxn03903,0.0,uGgla_c + udcpp_c --> uaGgla_c + ump_c,,302304.0089678217,0.0
rxn03904,0.0032479836139591503,udcpp_c + ugmda_c --> uagmda_c + ump_c,2.7.8.13,492.306900632944,6.597477325187432e-06
rxn03907_num1,0.061389471733369526,2me4p_c + ctp_c --> 4c2me_c + ppi_c,2.7.7.60,,
rxn03908,0.061389471733369526,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c,2.7.1.148,,
rxn03909_num1,0.06141208088901516,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,2.2.1.7,153.1853158291493,0.00040090057298644284
