,fluxes,equ,ec-code,kcat_MW,E
rxn01268,0.00200046157085198,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,1.3.1.12,333.3655992,6.000803849145272e-06
rxn01269,0.0,nadp_c + pphn_c --> 34hpp_c + co2_c + nadph_c,1.3.1.13,91.60536718,0.0
rxn01270_num1,0.0,Largn_c + oaa_c --> asp__L_c + pphn_c,2.6.1.78,,
rxn01274,0.0,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,3.1.2.6,82.48157412,0.0
rxn01275,0.0,atp_c + glcn_c --> 6pgc_c + adp_c + h_c,2.7.1.12,599.177656,0.0
rxn01291,0.0,abt__L_c + nadp_c --> arab__L_c + h_c + nadph_c,1.1.1.21,,
rxn01292,0.0,arab__L_c --> rbl__L_c,5.3.1.4,,
rxn01300,0.01780372632070085,atp_c + hom__L_c --> adp_c + h_c + phom_c,2.7.1.39,560.5842652,3.175923304652335e-05
rxn01301_reverse,0.0,aspsa_c + h_c + nadh_c --> hom__L_c + nad_c,,190.8775135,0.0
rxn01302_reverse,0.020178263269552896,aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c,,401.5096868,5.025598119530325e-05
rxn01303_num1,0.0,accoa_c + hom__L_c --> achms_c + coa_c,2.3.1.31,185.3658525,0.0
rxn01304,0.002374536948852047,hom__L_c + succoa_c --> coa_c + suchms_c,2.3.1.46,,
rxn01329,0.0,man6p_c --> man1p_c,5.4.2.8,,
rxn01331,2.4575773128317167e-06,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,1.2.1.72,172.6363918,1.4235569263280423e-08
rxn01332,0.003844354362516631,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,2.5.1.54,381.279861,1.0082762704628219e-05
rxn01334,0.0,s17bp_c --> dhap_c + e4p_c,4.1.2.13,,
rxn01347,0.008626227213604764,h_c + s17bp_c + udp_c --> s7p_c + utp_c,,,
rxn01351,0.0,dgtp_c + h2o_c --> dgmp_c + 2.0 h_c + ppi_c,,,
rxn01362_num1,0.0,orot_c + prpp_c --> h_c + orot5p_c + ppi_c,2.4.2.10,558.9799217,0.0
rxn01368_num1,0.0,cytd_c + h2o_c + h_c --> nh4_c + uri_c,3.5.4.5,542.7776077,0.0
rxn01388,0.0,icit_c --> acon_C_c + h2o_c,,,
rxn01396,0.0,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c,2.7.1.35,559.7894311,0.0
rxn01406,0.0,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,2.5.1.16,,
rxn01434,0.005163237382260226,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + 2.0 h_c + ppi_c,6.3.4.5,112.4946723,4.5897616986615516e-05
rxn01454,0.0,aacoa_c + accoa_c + h2o_c --> coa_c + h_c + hmgcoa_c,2.3.3.10,621.8607507,0.0
rxn01465_num1,0.0,dhor__S_c + h2o_c --> cbasp_c + h_c,3.5.2.3,215.9697484,0.0
rxn01466,0.00222431088454236,grdp_c + ipdp_c --> frdp_c + h_c + ppi_c,2.5.1.10,1082.871957,2.054084852935535e-06
rxn01476,7.347848500458056,6pgl_c + h2o_c --> 6pgc_c + h_c,3.1.1.31,1203.449619,0.0061056552633783805
rxn01477,7.3478485004580545,6pgc_c --> 2ddg6p_c + h2o_c,4.2.1.12,,
rxn01479,0.0,ctp_c + ethamp_c --> cdpea_c + ppi_c,2.7.7.14,431.6873091,0.0
rxn01484,0.0,acgam6p_c + h2o_c --> ac_c + gam6p_c,3.5.1.25,621.2823585,0.0
rxn01485,0.0,gam1p_c --> gam6p_c,5.4.2.10,,
rxn01486_num1,0.0,frdp_c + ipdp_c --> ggdp_c + h_c + ppi_c,2.5.1.29,812.8649615,0.0
rxn01489_num1,0.0,2.0 ggdp_c --> h_c + ppi_c + prephytedp_c,,,
rxn01499,0.0,34dhphe_c + h_c --> co2_c + dopa_c,4.1.1.28,88.29576661,0.0
rxn01509,0.0,atp_c + dgmp_c + h_c --> adp_c + dgdp_c,"2.7.4.12,2.7.4.13",,
rxn01512,0.00041496524646376064,atp_c + dtdp_c --> adp_c + dttp_c,2.7.4.6,,
rxn01513,0.0004149652464637607,atp_c + dtmp_c + h_c --> adp_c + dtdp_c,,,
rxn01517,0.0,atp_c + dump_c + h_c --> adp_c + dudp_c,2.7.4.13,,
rxn01518,0.0,atp_c + duri_c --> adp_c + dump_c + h_c,"2.7.1.145,2.7.1.21",394.630148,0.0
rxn01519_num1,0.0,dutp_c + h2o_c --> dump_c + 2.0 h_c + ppi_c,,,
rxn01520,0.0004149652464637607,dump_c + mlthf_c --> dhf_c + dtmp_c,,357.9654632,1.1592326330987807e-06
rxn01521_num1,0.01192378127660652,dump_c + h2o_c --> duri_c + pi_c,,,
rxn01530_num1,0.0,nad_c + retinol_c --> h_c + nadh_c + retinal_c,1.1.1.105,1434.609717,0.0
rxn01538,1.4291926668562225e-06,atp_c + thm_c --> adp_c + thmmp_c,2.7.1.89,,
rxn01544,0.0,prpp_c + xan_c --> h_c + ppi_c + xmp_c,2.4.2.22,,
rxn01547,0.0,gsn_c + h2o_c + h_c --> nh4_c + xtsn_c,3.5.4.15,336.1400401,0.0
rxn01575,0.0,akg_c + ile__L_c --> 3mop_c + glu__L_c,2.6.1.42,730.584217,0.0
rxn01600,0.0,cpd00445_c0 + h2o_c + o2_c --> cpd00329_c0 + h2o2_c + nh4_c,1.4.3.12,389.8540535,0.0
rxn01602,0.0,dhf_c + nadp_c --> fol_c + h_c + nadph_c,,1462.996652,0.0
rxn01603,1.3641599203779055e-06,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,6.3.2.12,729.5018286,1.8699883494410004e-09
rxn01607_num1,0.0,atp_c + mev__R_c --> 5pmev_c + adp_c + h_c,2.7.1.36,,
rxn01626_num1,0.0,56dura_c + h2o_c --> cala_c + h_c,3.5.2.2,,
rxn01635,0.0,25dop_c + nh4_c --> cpd02626_c0 + h2o_c + h_c,3.5.4.22,280.7548061,0.0
rxn01636,0.005169945775205706,acorn_c + glu__L_c --> acglu_c + orn__L_c,2.3.1.35,149.7711663,3.451896585254611e-05
rxn01637,0.0,acorn_c + akg_c --> acg5sa_c + glu__L_c,2.6.1.11,333.7642867,0.0
rxn01639,0.0,frmd_c + glu__L_c --> forglu_c + h2o_c,3.5.3.8,795.9055967,0.0
rxn01641,0.0,5forthf_c + glu__L_c --> forglu_c + thf_c,2.1.2.5,1514.950062,0.0
rxn01642,0.0,4izp_c + h2o_c --> forglu_c,3.5.2.7,757.3758795,0.0
rxn01643,0.02778477158082433,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c,1.2.1.11,242.3270213,0.00011465816495316418
rxn01644_num1,0.0,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,4.3.3.7,261.8306046,0.0
rxn01653,0.0,5fthf_c + atp_c --> adp_c + methf_c + pi_c,,1535.241844,0.0
rxn01671,0.0,atp_c + rnam_c --> adp_c + h_c + nmn_c,2.7.1.22,239.2092167,0.0
rxn01672,0.0,dctp_c + h2o_c + h_c --> dutp_c + nh4_c,3.5.4.13,,
rxn01673,0.0,atp_c + dcdp_c --> adp_c + dctp_c,2.7.4.6,,
rxn01675,0.0,dttp_c + g1p_c --> dtdpglu_c + ppi_c,2.7.7.24,,
rxn01682_num1,0.0,3ig3p_c --> g3p_c + indole_c,4.1.2.8,,
rxn01739,0.00384435436251663,atp_c + skm_c --> adp_c + h_c + skm5p_c,2.7.1.71,857.4230607,4.483614377455745e-06
rxn01740,0.0,nadp_c + skm_c --> 3dhsk_c + h_c + nadph_c,,1356.230106,0.0
rxn01790,0.0,nadp_c + pant__R_c --> 2dhp_c + h_c + nadph_c,1.1.1.169,233.7451281,0.0
rxn01791_num1,0.0,ala_B_c + atp_c + pant__R_c --> amp_c + 2.0 h_c + pnto__R_c + ppi_c,6.3.2.1,116.4079963,0.0
rxn01800_num1,0.0,dcyt_c + h2o_c + h_c --> duri_c + nh4_c,3.5.4.5,531.4071781,0.0
rxn01807,0.0,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,2.7.1.35,248.3384607,0.0
rxn01834_num1,0.0,lgt__S_c --> gthrd_c + mthgxl_c,4.4.1.5,,
rxn01843,0.0,h2o_c + h_c + pad_c --> nh4_c + pac_c,,287.5857041,0.0
rxn01851,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,1.2.1.19,202.9945089,0.0
rxn01858_num1,0.0,dad_2_c + h2o_c + h_c --> din_c + nh4_c,3.5.4.4,622.3470374,0.0
rxn01871,0.0,accoa_c + dhlam_c --> adhlam_c + coa_c,2.3.1.12,23.63504445,0.0
rxn01917,0.0051699457752057065,acglu_c + atp_c --> acg5p_c + adp_c,2.7.2.8,320.9293333,1.6109296467371893e-05
rxn01948,0.0,5htrp_c + h_c --> co2_c + srtn_c,,21.05009947,0.0
rxn01962,0.0,h2o_c + xtp_c --> h_c + ppi_c + xmp_c,3.6.1.66,,
rxn01964_num1,0.0,3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,4.2.1.20,157.6870822,0.0
rxn01972,0.0,h2o_c + n6all26d_c --> 26dap_LL_c + ac_c,3.5.1.47,,
rxn01973,0.007606508311271431,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,3.5.1.18,211.9780605,3.588346970120255e-05
rxn01974,0.007606508311271431,26dap_LL_c --> 26dap__M_c,5.1.1.7,,
rxn01997,0.0,dtdpglu_c --> dtdp4d6dg_c + h2o_c,4.2.1.46,,
rxn02000,0.0,dtdp4d6dg_c --> dtdp4d6dm_c,5.1.3.13,,
rxn02003,0.0,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,1.1.1.133,,
rxn02008,0.0003530503733631671,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,6.3.2.9,185.0238182,1.9081347298840204e-06
rxn02009,0.0,atp_c + lys__L_c + uamag_c --> adp_c + h_c + pi_c + uAgl_c,6.3.2.7,1091.827538,0.0
rxn02011,0.0003530503733631671,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c,6.3.2.13,513.5587754,6.874585544530589e-07
rxn02015_num1,0.0,h2o_c + tchola_c --> cholate_c + taur_c,3.5.1.74,505.8834303,0.0
rxn02056_num1,0.0,2.0 h_c + sheme_c --> fe2_c + scl_c,4.99.1.4,830.2881814,0.0
rxn02090_num1,0.0,crtn_c + h2o_c + h_c --> cpd01679_c0 + nh4_c,3.5.4.21,325.085243,0.0
rxn02107,0.0,cpd03709_c0 + h2o_c + nad_c --> 2.0 h_c + nadh_c + salc_c,1.2.1.65,98.37260552,0.0
rxn02115,0.0,cpd00361_c0 --> cpd01221_c0,5.1.2.4,,
rxn02144,0.0,5odhf2a_c + h2o_c --> 3oxoadp_c + h_c,3.1.1.24,,
rxn02155,1.7290486496419007e-06,atp_c + nicrnt_c --> dnad_c + ppi_c,2.7.7.18,408.8672187,4.228875709672786e-09
rxn02159,0.0,histd_c + nad_c --> cpd01324_c0 + h_c + nadh_c,,435.2599713,0.0
rxn02160,0.0023885282046114346,h2o_c + hisp_c --> histd_c + pi_c,,,
rxn02166,0.0,cpd02135_c0 + h2o_c --> 4nph_c + pi_c,3.1.3.41,134.4977303,0.0
rxn02175,7.912761387104419e-07,atp_c + pan4p_c --> dpcoa_c + ppi_c,2.7.7.3,126.9945856,6.230786414806349e-09
rxn02177_num1,0.0,h2o_c + ichor_c --> 23ddhb_c + pyr_c,3.3.2.1,,
rxn02181,0.0,3hpcoa_c --> h2o_c + pp2coa_c,4.2.1.116,,
rxn02182,0.0,cpd01560_c0 --> nh4_c + pp2coa_c,4.3.1.6,,
rxn02185_num1,0.0,cpd00668_c0 + thmpp_c --> 2ahethmpp_c + pyr_c,,367.6251378,0.0
rxn02186,0.028319502958111947,cpd00668_c0 + h_c + nadph_c --> 23dhmb_c + nadp_c,,625.5858678,4.526877030918752e-05
rxn02190_num1,0.0,56dthm_c + h2o_c --> 3uib_c + h_c,3.5.2.2,192.019072,0.0
rxn02199,0.0,accoa_c + cm_c --> coa_c + cpd02267_c0,2.3.1.28,103.3126853,0.0
rxn02200,1.3641599203779055e-06,4abz_c + 6hmhpt_c --> dhpt_c + h2o_c,2.5.1.-,1289.485826,1.0579099768855509e-09
rxn02201,0.0,2ahhmd_c + 4abz_c --> dhpt_c + ppi_c,2.5.1.15,254.3251079,0.0
rxn02212,0.0038443543625166303,2dda7p_c --> 3dhq_c + pi_c,4.2.3.4,,
rxn02213,0.00384435436251663,3dhq_c --> 3dhsk_c + h2o_c,4.2.1.10,,
rxn02222,0.0,h2o_c + iad_c --> ind3ac_c + nh4_c,3.5.1.4,421.1625295,0.0
rxn02229,0.0,mercppyr_c + so3_c --> pyr_c + tsul_c,,166.3847306,0.0
rxn02230_num1,0.0,cyan_c + mercppyr_c --> h_c + pyr_c + tcynt_c,2.8.1.2,785.2574667,0.0
rxn02264,0.0,hmbil_c --> h2o_c + uppg3_c,4.2.1.75,,
rxn02268,0.0,2.0 2mbcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,,,
rxn02269,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,1.2.1.25,,
rxn02275,0.0,4gudbd_c + h2o_c --> 4gudbutn_c + nh4_c,3.5.1.4,568.2268472,0.0
rxn02277,0.0,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c,6.3.3.3,120.1006711,0.0
rxn02283,0.0,5fthf_c + glu__L_c --> Nforglu_c + h_c + thf_c,,943.3398051,0.0
rxn02285,0.0,nadp_c + uamr_c --> h_c + nadph_c + uaccg_c,1.3.1.98,300.1505225,0.0
rxn02286,0.000353050373363167,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,6.3.2.8,451.7349035,7.815432693550256e-07
rxn02288,0.0,4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c,4.1.1.37,211.3979908,0.0
rxn02297_num1,0.0,ala__L_c + h_c + pmcoa_c --> 8aonn_c + co2_c + coa_c,2.3.1.47,524.5508287,0.0
rxn02303,0.0,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,1.3.3.3,447.0113914,0.0
rxn02305_num1,0.0,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,2.5.1.3,1054.145293,0.0
rxn02312,0.0,8aonn_c + amet_c --> amob_c + dann_c,2.6.1.62,828.2990776,0.0
rxn02320_num1,0.0,akg_c + hisp_c --> glu__L_c + imacp_c,2.6.1.9,1760.859462,0.0
rxn02321,0.0,ru5p__L_c --> xu5p__L_c,5.1.3.22,,
rxn02331,0.0,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,2.5.1.55,366.5295894,0.0
rxn02339_num1,0.0,4hglu_c + akg_c --> 4h2oglt_c + glu__L_c,,431.962942,0.0
rxn02341,7.91276138710442e-07,4ppcys_c + h_c --> co2_c + pan4p_c,4.1.1.36,136.7780706,5.785109668818811e-09
rxn02342,0.0,2ahethmpp_c + lpam_c --> adhlam_c + thmpp_c,,373.9530557,0.0
rxn02362,0.0,23dpg_c + atp_c + h_c --> adp_c + cdpg_c + pi_c,,369.0755874,0.0
rxn02373,0.006475622754004686,glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,1.2.1.41,365.0164133,1.7740634442875026e-05
rxn02374,0.006475622754004687,glu5sa_c --> 1pyr5c_c + h2o_c + h_c,,,
rxn02391,0.0,cpd02603_c0 --> cpd02601_c0,,,
rxn02402,1.7290486496419007e-06,h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,2.4.2.19,577.2311062,2.9954183533602172e-09
rxn02404,0.0,h2o_c + kdo8p_c --> kdo_c + pi_c,3.1.3.45,,
rxn02405_num1,0.0,ctp_c + kdo_c --> ckdo_c + h_c + ppi_c,2.7.7.38,607.8907318,0.0
rxn02409,0.0,cpd00947_c0 + h2o_c --> cpd00878_c0 + gal_bD_c,,254.1353378,0.0
rxn02418_num1,0.0,h2o_c + minohp_c --> mi12356p_c + pi_c,,906.9810386,0.0
rxn02421_num1,0.0,cpd00888_c0 + ctp_c --> cpd02200_c0 + ppi_c,2.7.7.57,,
rxn02465,0.005169945775205706,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c,1.2.1.38,682.016109,7.580386602284354e-06
rxn02473,0.002388528204611434,eig3p_c --> h2o_c + imacp_c,4.2.1.19,,
rxn02474,0.0,5aprbu_c + nadp_c --> 5apru_c + h_c + nadph_c,1.1.1.193,693.342573,0.0
rxn02475_num1,0.0,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,3.5.4.26,757.1666279,0.0
rxn02476,0.00384435436251663,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,1280.482699,3.0022696640250587e-06
rxn02483,0.0,2c25dho_c + h_c --> 5odhf2a_c + co2_c,4.1.1.44,,
rxn02503,0.0,6hmhpt_c + atp_c --> 2ahhmd_c + amp_c + 2.0 h_c,2.7.6.3,395.6886813,0.0
rxn02504,1.3641599203779053e-06,dhnpt_c --> 6hmhpt_c + gcald_c,4.1.2.25,,
rxn02507,0.0015244144069985,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,4.1.1.48,295.4533125,5.159577985772287e-06
rxn02508,0.0015244144069985,pran_c --> 2cpr5p_c,5.3.1.24,,
rxn02518,0.0,ditp_c + h2o_c --> dimp_c + h_c + ppi_c,3.6.1.66,,
rxn02548,0.0,amet_c + cpd01047_c0 --> ahcys_c + cpd01043_c0 + h_c,2.1.1.75,515.0896421,0.0
rxn02639,0.0,cholcoa_c + ppcoa_c --> cholcoaone_c + coa_c,2.3.1.176,412.4769283,0.0
rxn02687,0.0,cpd01357_c0 + nad_c --> cpd01447_c0 + h_c + nadh_c,1.1.1.379,554.3705477,0.0
rxn02693,0.0,cpd01371_c0 + 2.0 dmpp_c --> cpd01373_c0 + 2.0 h_c + 2.0 ppi_c,2.5.1.35,903.4113994,0.0
rxn02774,0.0,nad_c + pre2_c --> 2.0 h_c + nadh_c + scl_c,1.3.1.76,,
rxn02789_num1,0.011010130876632445,3c3hmp_c --> 2ippm_c + h2o_c,,,
rxn02791_reverse,0.0,cpd03407_c0 + h2o_c --> cpd01651_c0 + glu__L_c,,174.3519499,0.0
rxn02792,0.0,cpd01651_c0 + glu__L_c + h_c --> co2_c + cpd03646_c0 + h2o_c,,435.881763,0.0
rxn02795_num1,0.0,cpd03247_c0 + h2o_c --> cpd01663_c0 + gly_c,,680.3458227,0.0
rxn02796_num1,0.0,h2o_c + tdchola_c --> cpd01663_c0 + taur_c,3.5.1.74,680.3458227,0.0
rxn02811_num1,0.0,3c2hmp_c --> 2ippm_c + h2o_c,,,
rxn02819_num1,0.0,amet_c + cpd02787_c0 --> ahcys_c + cpd01736_c0 + h_c,2.1.1.99,117.5516634,0.0
rxn02834,0.0023885282046114337,h2o_c + prbatp_c --> 2.0 h_c + ppi_c + prbamp_c,3.6.1.31,183.619382,1.3008039666593767e-05
rxn02835,0.0023885282046114337,h2o_c + prbamp_c --> prfp_c,3.5.4.19,259.1109344,9.21816831135411e-06
rxn02895,0.006632638761567248,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,6.3.4.13,348.2471654,1.9045779608712498e-05
rxn02897,0.0,dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c,2.4.2.21,,
rxn02914,0.0,akg_c + pser__L_c --> 3php_c + glu__L_c,2.6.1.52,581.2258547,0.0
rxn02916,0.0,6a2ohxnt_c --> 1pipdn2c_c + h2o_c,,,
rxn02927,0.0,2.0 h2o_c + 2.0 h_c + sucarg_c --> co2_c + 2.0 nh4_c + sucorn_c,3.5.3.23,20.68679776,0.0
rxn02928,0.0,nad_c + thdp_c --> 23dhdp_c + h_c + nadh_c,,,
rxn02937,0.006632638761567248,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,6.3.3.1,189.9523226,3.491738700944554e-05
rxn02938_num1,0.0,5aizc_c + h_c --> air_c + co2_c,4.1.1.21,222.2975476,0.0
rxn02939,2.4575773128317163e-06,4per_c + nad_c --> h_c + nadh_c + ohpb_c,1.1.1.290,,
rxn02945_num1,0.0,prephytedp_c --> cpd03211_c0 + h_c + ppi_c,,,
rxn02961,0.0,2ameph_c + ctp_c --> cmp2amep_c + h_c + ppi_c,,1087.81912,0.0
rxn02962_num1,0.0,2ameph_c + h2o2_c --> etha_c + h_c + pi_c,,110.4091035,0.0
rxn02988,1.729048649641901e-06,dhap_c + iasp_c --> 2.0 h2o_c + h_c + pi_c + quln_c,2.5.1.72,1141.50974,1.5147033696286297e-09
rxn03002_num1,0.0,cpd02688_c0 + h2o_c --> cpd02380_c0 + pi_c,3.1.3.14,,
rxn03004,0.006632638761567247,10fthf_c + gar_c --> fgam_c + h_c + thf_c,,783.5596223,8.464753125101463e-06
rxn03012,0.0,cpd02414_c0 --> h2o_c + h_c + thdp_c,3.5.99.-,,
rxn03030,0.0,accoa_c + h2o_c + thdp_c --> coa_c + cpd03289_c0,2.3.1.89,,
rxn03031_reverse,0.007606508311271432,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,2.3.1.117,360.8666163,2.1078448290012778e-05
rxn03035,0.0,h2o_c + mi34p_c --> mi3p__D_c + pi_c,3.1.3.66,353.1735744,0.0
rxn03052,0.0,hcys__L_c + mhpglu_c --> hpglu_c + met__L_c,,277.5514404,0.0
rxn03062,0.011010130876632447,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,,143.9897966,7.646466025101981e-05
rxn03063,0.0,amet_c + zymst_c --> ahcys_c + fecost_c + h_c,2.1.1.41,445.8239227,0.0
rxn03068,0.0,23dhmb_c + nadp_c --> 3hmoa_c + h_c + nadph_c,,264.6541479,0.0
rxn03080,4.200902690089044e-06,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + h_c + pi_c,2.5.1.78,2347.653951,1.7894045620734007e-09
rxn03084,0.006632638761567247,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,6.3.5.3,520.1795371,1.2750672197803469e-05
rxn03087,0.0,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,2.6.1.17,,
rxn03094_num1,0.0,cpd03245_c0 + h2o_c --> cpd02733_c0 + gly_c,,,
rxn03095_num1,0.0,cpd03244_c0 + h2o_c --> cpd02733_c0 + taur_c,,,
rxn03108,0.0,4ampm_c + atp_c --> 2mahmp_c + adp_c,2.7.4.7,1022.0719,0.0
rxn03114,0.0,cpd02797_c0 + ggdp_c --> cpd02824_c0 + h_c + ppi_c,,637.5403716,0.0
rxn03120,0.0,cpd01140_c0 + cpd02807_c0 --> cpd02952_c0 + udp_c,2.4.2.25,467.1021402,0.0
rxn03130,0.0,h2o_c + u23ga_c --> 2.0 h_c + lipidX_c + ump_c,3.6.1.54,,
rxn03135,0.002388528204611434,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,4.3.2.10,1448.336645,1.6491526420029468e-06
rxn03136,0.006632638761567247,25aics_c --> aicar_c + fum_c,4.3.2.2,,
rxn03137,0.009021166966178683,10fthf_c + aicar_c --> fprica_c + thf_c,,270.3252598,3.3371527961733905e-05
rxn03146,0.0,h2o_c + u3aga_c --> ac_c + u3hga_c,3.5.1.108,,
rxn03147_num1,0.0,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + 2.0 h_c + pi_c,6.3.2.6,684.5022644,0.0
rxn03150,0.0,5prdmbz_c + h2o_c --> pi_c + rdmbzi_c,,,
rxn03159,0.0,lipidX_c + u23ga_c --> lipidAds_c + udp_c,2.4.1.182,,
rxn03164,0.00035305037336316703,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,6.3.2.10,528.9583295,6.674445862245696e-07
rxn03167,1.3641599203779053e-06,ahdt_c + 3.0 h2o_c --> dhnpt_c + 2.0 h_c + 3.0 pi_c,,413.9007486,3.295862413856734e-09
rxn03174,0.0,cpd03666_c0 --> ahdt_c + h2o_c,,,
rxn03175,0.002388528204611434,prfp_c --> prlp_c,5.3.1.16,,
rxn03181,0.0,atp_c + lipidAds_c --> adp_c + h_c + lipidA_c,2.7.1.130,,
rxn03182,0.0,ckdo_c + lipidA_c --> cmp_c + h_c + kdolipid4_c,2.4.99.12,,
rxn03185,0.0,cmpacna_c + cpd02999_c0 --> cmp_c + cpd03660_c0 + h_c,,1444.61408,0.0
rxn03194_num1,0.0,2ahethmpp_c + 2obut_c --> 2ahbut_c + thmpp_c,,121.4804109,0.0
rxn03273,0.0,cpd03199_c0 + h2o_c --> cpd00190_c0 + cpd03193_c0,3.2.1.23,44.68083426,0.0
rxn03282_num1,0.0,nad_c + xol7ah3_c --> h_c + nadh_c + xol7ah2al_c,,1075.263954,0.0
rxn03323,0.0,cpd03280_c0 + h2o_c + 2.0 h_c --> co2_c + cpd03281_c0 + nh4_c,3.5.1.-,229.7081826,0.0
rxn03333_num1,0.0,34dhoxpeg_c + nad_c --> 34dhmald_c + h_c + nadh_c,1.1.1.1,,
rxn03360_reverse,0.0,5hxkyn_c + h_c --> 5hxkynam_c + co2_c,,12.48922974,0.0
rxn03366,0.0,cpd03365_c0 + h2o_c + nadp_c --> cpd03366_c0 + 2.0 h_c + nadph_c,,168.3919991,0.0
rxn03378_num1,0.0,h2o_c + seahcys_c --> adn_c + selhcys_c,,,
rxn03384,0.0,4.0 h_c + uppg1_c --> 4.0 co2_c + cpppg1_c,4.1.1.37,131.4779457,0.0
rxn03393,0.0,3ophb_c + h_c --> 2oph_c + co2_c,4.1.1.98,,
rxn03394,0.0,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c,1.14.13.240,,
rxn03395,0.0,2ohph_c + amet_c --> 2omph_c + ahcys_c + h_c,2.1.1.222,414.1414196,0.0
rxn03397,0.0,2ombz_c + amet_c --> 2ommb_c + ahcys_c + h_c,2.1.1.163,886.7909302,0.0
rxn03406,0.0,atp_c + nh4_c + uaaAgla_c --> adp_c + h_c + pi_c + uaaAgtla_c,,177.1304077,0.0
rxn03407,0.0,atp_c + nh4_c + uaaGgla_c --> adp_c + h_c + pi_c + uaaGgtla_c,,162.623584,0.0
rxn03408,0.000353050373363167,uacgam_c + uagmda_c --> uaagmda_c + udp_c,,927.8008063,3.8052389151406906e-07
rxn03409,0.0,atp_c + nh4_c + uaagmda_c --> adp_c + h_c + pi_c + uaagtmda_c,,219.294055,0.0
rxn03419,0.0,cpd03518_c0 + h2o_c --> cpd03519_c0 + for_c + h_c,,43.29790219,0.0
rxn03421,0.0,cpd03519_c0 --> cpd03666_c0,,,
rxn03422,0.0,h2o_c + nad_c + sucgsa_c --> 2.0 h_c + nadh_c + sucglu_c,1.2.1.71,538.2545186,0.0
rxn03435,0.0,23dhmp_c + nadp_c --> cpd10162_c0 + h_c + nadph_c,,269.7830114,0.0
rxn03436,0.011010130876632447,2ahbut_c --> cpd10162_c0,5.4.99.3,,
rxn03437,0.011010130876632447,23dhmp_c --> 3mop_c + h2o_c,4.2.1.9,,
rxn03439,0.0,ckdo_c + kdolipid4_c --> cmp_c + h_c + kdo2lipid4_c,2.4.99.13,,
rxn03445,0.0,akg_c + phthr_c --> glu__L_c + ohpb_c,,698.1522852,0.0
rxn03446,0.0,h2o_c + phthr_c --> 4hthr_c + pi_c,,574.5015494,0.0
rxn03462,0.0,cpd03657_c0 + h2o_c --> cpd03656_c0 + gal_c,,360.5055142,0.0
